"KundenadressePLZ","Ort","Land","Sum(Totalbetrag)","adresse","coordinate","latitude","longitude"
3270,"Aarberg","Schweiz",11406.199999999993,"3270 Aarberg, Schweiz","47.0461703 7.2853974",47.0461703,7.2853974
3271,"Radelfingen b. Aarberg","Schweiz",1240.7,"3271 Radelfingen b. Aarberg, Schweiz","47.0216132 7.2724685",47.0216132,7.2724685
3272,"Epsach","Schweiz",2141.3,"3272 Epsach, Schweiz","47.0694755 7.2195126",47.0694755,7.2195126
3273,"Kappelen","Schweiz",41216.89999999999,"3273 Kappelen, Schweiz","47.0757815 7.2812302",47.0757815,7.2812302
3274,"Hermrigen","Schweiz",2998.4500000000007,"3274 Hermrigen, Schweiz","47.0813816 7.2439053",47.0813816,7.2439053
3280,"Meyriez","Schweiz",11834.299999999997,"3280 Meyriez, Schweiz","46.9229256 7.1083284",46.9229256,7.1083284
3282,"Bargen BE","Schweiz",2139.55,"3282 Bargen BE, Schweiz","47.0387536 7.248265099999998",47.0387536,7.248265099999998
3283,"Niederried b. Kallnach","Schweiz",5876.299999999998,"3283 Niederried b. Kallnach, Schweiz","47.0117074 7.2505417",47.0117074,7.2505417
3284,"Fräschels","Schweiz",2926.2000000000003,"3284 Fräschels, Schweiz","46.9998829 7.2061307",46.9998829,7.2061307
3285,"Galmiz","Schweiz",2426.1000000000004,"3285 Galmiz, Schweiz","46.9572992 7.145652699999999",46.9572992,7.145652699999999
3286,"Muntelier","Schweiz",2160.000000000001,"3286 Muntelier, Schweiz","46.9443579 7.1380209",46.9443579,7.1380209
3292,"Busswil b. Büren","Schweiz",2112.1,"3292 Busswil b. Büren, Schweiz","47.0994094 7.321120299999999",47.0994094,7.321120299999999
3293,"Dotzigen","Schweiz",2892.8,"3293 Dotzigen, Schweiz","47.122821 7.349281299999999",47.122821,7.349281299999999
3294,"Meienried","Schweiz",5369.7,"3294 Meienried, Schweiz","47.1415006 7.334297",47.1415006,7.334297
3295,"Rüti b. Büren","Schweiz",2727.0,"3295 Rüti b. Büren, Schweiz","47.1531739 7.4102938",47.1531739,7.4102938
3296,"Arch","Schweiz",2473.4500000000003,"3296 Arch, Schweiz","47.1639011 7.4337879",47.1639011,7.4337879
3297,"Leuzigen","Schweiz",1557.6000000000004,"3297 Leuzigen, Schweiz","47.1712644 7.471221899999999",47.1712644,7.471221899999999
3298,"Oberwil b. Büren","Schweiz",7080.800000000002,"3298 Oberwil b. Büren, Schweiz","47.1357446 7.414608199999999",47.1357446,7.414608199999999
3302,"Moosseedorf","Schweiz",4306.25,"3302 Moosseedorf, Schweiz","47.01125460000001 7.485212499999999",47.01125460000001,7.485212499999999
3303,"Zuzwil BE","Schweiz",10471.550000000001,"3303 Zuzwil BE, Schweiz","47.0512643 7.4715855",47.0512643,7.4715855
3305,"Iffwil","Schweiz",498.95,"3305 Iffwil, Schweiz","47.0641662 7.478332399999999",47.0641662,7.478332399999999
3306,"Etzelkofen","Schweiz",51.95,"3306 Etzelkofen, Schweiz","47.0842441 7.4787431",47.0842441,7.4787431
3307,"Brunnenthal","Schweiz",876.4999999999998,"3307 Brunnenthal, Schweiz","47.0845478 7.467633900000001",47.0845478,7.467633900000001
3308,"Grafenried","Schweiz",1641.3000000000002,"3308 Grafenried, Schweiz","47.0807767 7.506504699999999",47.0807767,7.506504699999999
3309,"Kernenried","Schweiz",8873.849999999997,"3309 Kernenried, Schweiz","47.06886189999999 7.538801599999999",47.06886189999999,7.538801599999999
3312,"Fraubrunnen","Schweiz",2817.3500000000004,"3312 Fraubrunnen, Schweiz","47.0862376 7.526873900000001",47.0862376,7.526873900000001
3313,"Büren zum Hof","Schweiz",152.15,"3313 Büren zum Hof, Schweiz","47.0974263 7.513861200000001",47.0974263,7.513861200000001
3314,"Schalunen","Schweiz",193.85,"3314 Schalunen, Schweiz","47.1091324 7.526098900000001",47.1091324,7.526098900000001
3315,"Kräiligen","Schweiz",4567.150000000001,"3315 Kräiligen, Schweiz","47.1501984 7.532239799999999",47.1501984,7.532239799999999
3317,"Limpach","Schweiz",1180.35,"3317 Limpach, Schweiz","47.1086972 7.4941475",47.1086972,7.4941475
3322,"Mattstetten","Schweiz",10571.7,"3322 Mattstetten, Schweiz","47.0299711 7.5136601",47.0299711,7.5136601
3323,"Bäriswil BE","Schweiz",845.4999999999999,"3323 Bäriswil BE, Schweiz","47.0178152 7.534117299999999",47.0178152,7.534117299999999
3324,"Mötschwil","Schweiz",2239.7000000000003,"3324 Mötschwil, Schweiz","47.0498033 7.5686435",47.0498033,7.5686435
3325,"Hettiswil b. Hindelbank","Schweiz",1353.9,"3325 Hettiswil b. Hindelbank, Schweiz","47.031593 7.5489336",47.031593,7.5489336
3326,"Krauchthal","Schweiz",2265.3999999999996,"3326 Krauchthal, Schweiz","47.0101968 7.5669015",47.0101968,7.5669015
3360,"Herzogenbuchsee","Schweiz",8990.899999999996,"3360 Herzogenbuchsee, Schweiz","47.189468 7.707769799999999",47.189468,7.707769799999999
3362,"Niederönz","Schweiz",1397.5500000000002,"3362 Niederönz, Schweiz","47.1858406 7.6942785",47.1858406,7.6942785
3363,"Oberönz","Schweiz",1375.1999999999998,"3363 Oberönz, Schweiz","47.1740117 7.6885087",47.1740117,7.6885087
3365,"Seeberg","Schweiz",7557.899999999999,"3365 Seeberg, Schweiz","47.1560606 7.661154799999999",47.1560606,7.661154799999999
3366,"Bettenhausen","Schweiz",898.6,"3366 Bettenhausen, Schweiz","47.1726372 7.7153465",47.1726372,7.7153465
3367,"Ochlenberg","Schweiz",9564.849999999991,"3367 Ochlenberg, Schweiz","47.1630398 7.742035699999999",47.1630398,7.742035699999999
3368,"Bleienbach","Schweiz",842.55,"3368 Bleienbach, Schweiz","47.1815095 7.7589839",47.1815095,7.7589839
3372,"Wanzwil","Schweiz",2002.9999999999995,"3372 Wanzwil, Schweiz","47.1994047 7.693900200000001",47.1994047,7.693900200000001
3373,"Heimenhausen","Schweiz",3483.249999999999,"3373 Heimenhausen, Schweiz","47.21516769999999 7.696684500000001",47.21516769999999,7.696684500000001
3374,"Wangenried","Schweiz",730.9000000000001,"3374 Wangenried, Schweiz","47.2153108 7.658034000000001",47.2153108,7.658034000000001
3375,"Inkwil","Schweiz",2944.8499999999985,"3375 Inkwil, Schweiz","47.2019138 7.669235199999998",47.2019138,7.669235199999998
3376,"Graben","Schweiz",177.2,"3376 Graben, Schweiz","47.2233663 7.7249653",47.2233663,7.7249653
3377,"Walliswil b. Wangen","Schweiz",89.0,"3377 Walliswil b. Wangen, Schweiz","47.2313009 7.684402400000001",47.2313009,7.684402400000001
3380,"Walliswil b. Niederbipp","Schweiz",4317.1,"3380 Walliswil b. Niederbipp, Schweiz","47.2359271 7.689443499999999",47.2359271,7.689443499999999
3400,"Burgdorf","Schweiz",26537.150000000023,"3400 Burgdorf, Schweiz","47.0538492 7.617576099999999",47.0538492,7.617576099999999
3401,,,167.4,,,,
3412,"Heimiswil","Schweiz",5664.45,"3412 Heimiswil, Schweiz","47.0507374 7.6640877",47.0507374,7.6640877
3413,"Kaltacker","Schweiz",2805.3999999999996,"3413 Kaltacker, Schweiz","47.0768221 7.6722048",47.0768221,7.6722048
3414,"Oberburg","Schweiz",5281.8,"3414 Oberburg, Schweiz","47.0392994 7.625715",47.0392994,7.625715
3415,"Schafhausen im Emmental","Schweiz",14923.15000000001,"3415 Schafhausen im Emmental, Schweiz","46.99545 7.65623",46.99545,7.65623
3416,"Affoltern im Emmental","Schweiz",932.1999999999999,"3416 Affoltern im Emmental, Schweiz","47.06603870000001 7.7274954",47.06603870000001,7.7274954
3417,"Rüegsau","Schweiz",3742.050000000002,"3417 Rüegsau, Schweiz","47.0307381 7.6705285",47.0307381,7.6705285
3418,"Rüegsbach","Schweiz",1578.85,"3418 Rüegsbach, Schweiz","47.0483896 7.6989902",47.0483896,7.6989902
3419,"Biembach im Emmental","Schweiz",522.25,"3419 Biembach im Emmental, Schweiz","47.001312 7.625770999999999",47.001312,7.625770999999999
3421,"Rüti b. Lyssach","Schweiz",998.75,"3421 Rüti b. Lyssach, Schweiz","47.0539463 7.5784041",47.0539463,7.5784041
3422,"Rüdtligen","Schweiz",6873.999999999999,"3422 Rüdtligen, Schweiz","47.0873868 7.5697226",47.0873868,7.5697226
3423,"Ersigen","Schweiz",4972.549999999998,"3423 Ersigen, Schweiz","47.0949236 7.596158099999999",47.0949236,7.596158099999999
3425,"Willadingen","Schweiz",3247.1,"3425 Willadingen, Schweiz","47.1454228 7.614634000000001",47.1454228,7.614634000000001
3426,"Aefligen","Schweiz",1859.0500000000002,"3426 Aefligen, Schweiz","47.0954889 7.5576032",47.0954889,7.5576032
3427,"Utzenstorf","Schweiz",3118.099999999999,"3427 Utzenstorf, Schweiz","47.125834 7.5657815",47.125834,7.5657815
3428,"Wiler b. Utzenstorf","Schweiz",1059.65,"3428 Wiler b. Utzenstorf, Schweiz","47.1523243 7.559457699999999",47.1523243,7.559457699999999
3429,"Hellsau","Schweiz",306.15,"3429 Hellsau, Schweiz","47.1460901 7.6489797",47.1460901,7.6489797
3432,"Lützelflüh-Goldbach","Schweiz",3157.9000000000005,"3432 Lützelflüh-Goldbach, Schweiz","47.00372 7.68327",47.00372,7.68327
3433,"Schwanden im Emmental","Schweiz",299.0,"3433 Schwanden im Emmental, Schweiz","46.98669 7.694159999999999",46.98669,7.694159999999999
3434,"Obergoldbach","Schweiz",1515.95,"3434 Obergoldbach, Schweiz","46.96066 7.67292",46.96066,7.67292
3435,"Ramsei","Schweiz",2395.8500000000004,"3435 Ramsei, Schweiz","46.9970082 7.709911499999999",46.9970082,7.709911499999999
3436,"Zollbrück","Schweiz",2339.0000000000005,"3436 Zollbrück, Schweiz","46.9751272 7.741587099999999",46.9751272,7.741587099999999
3437,"Rüderswil","Schweiz",128.6,"3437 Rüderswil, Schweiz","46.9884119 7.718235999999998",46.9884119,7.718235999999998
3438,"Lauperswil","Schweiz",357.6,"3438 Lauperswil, Schweiz","46.9588417 7.722027400000001",46.9588417,7.722027400000001
3439,"Ranflüh","Schweiz",132.85,"3439 Ranflüh, Schweiz","46.9894446 7.738599400000001",46.9894446,7.738599400000001
3452,"Grünenmatt","Schweiz",594.85,"3452 Grünenmatt, Schweiz","47.0078145 7.723589100000001",47.0078145,7.723589100000001
3453,"Heimisbach","Schweiz",720.85,"3453 Heimisbach, Schweiz","47.0078 7.749370000000001",47.0078,7.749370000000001
3454,"Sumiswald","Schweiz",4475.299999999999,"3454 Sumiswald, Schweiz","47.028436 7.744630199999999",47.028436,7.744630199999999
3455,"Grünen","Schweiz",4494.449999999999,"3455 Grünen, Schweiz","47.023825 7.736751099999999",47.023825,7.736751099999999
3456,"Trachselwald","Schweiz",7.8,"3456 Trachselwald, Schweiz","47.0147322 7.7446408",47.0147322,7.7446408
3457,"Wasen im Emmental","Schweiz",700.6999999999999,"3457 Wasen im Emmental, Schweiz","47.04353 7.797390000000001",47.04353,7.797390000000001
3462,"Weier im Emmental","Schweiz",609.9,"3462 Weier im Emmental, Schweiz","47.0611225 7.749638099999999",47.0611225,7.749638099999999
3463,"Häusernmoos im Emmental","Schweiz",2231.4500000000007,"3463 Häusernmoos im Emmental, Schweiz","47.0788822 7.749460099999999",47.0788822,7.749460099999999
3464,"Schmidigen-Mühleweg","Schweiz",857.4499999999999,"3464 Schmidigen-Mühleweg, Schweiz","47.09343 7.747299999999999",47.09343,7.747299999999999
3465,"Dürrenroth","Schweiz",1847.5000000000002,"3465 Dürrenroth, Schweiz","47.0813037 7.791030399999999",47.0813037,7.791030399999999
3472,"Rumendingen","Schweiz",4641.599999999999,"3472 Rumendingen, Schweiz","47.1054398 7.6442891",47.1054398,7.6442891
3473,"Alchenstorf","Schweiz",3210.950000000001,"3473 Alchenstorf, Schweiz","47.1204052 7.647308799999999",47.1204052,7.647308799999999
3474,"Rüedisbach","Schweiz",274.3,"3474 Rüedisbach, Schweiz","47.1201338 7.7001211",47.1201338,7.7001211
3476,"Oschwand","Schweiz",406.9,"3476 Oschwand, Schweiz","47.1412197 7.7128815",47.1412197,7.7128815
3504,"Niederhünigen","Schweiz",2617.8,"3504 Niederhünigen, Schweiz","46.87491929999999 7.663900799999999",46.87491929999999,7.663900799999999
3506,"Grosshöchstetten","Schweiz",4652.65,"3506 Grosshöchstetten, Schweiz","46.90670249999999 7.638022",46.90670249999999,7.638022
3507,"Biglen","Schweiz",4379.1,"3507 Biglen, Schweiz","46.9285176 7.628449499999999",46.9285176,7.628449499999999
3508,"Arni BE","Schweiz",772.2,"3508 Arni BE, Schweiz","46.9339754 7.656243799999999",46.9339754,7.656243799999999
3510,"Freimettigen","Schweiz",5371.149999999999,"3510 Freimettigen, Schweiz","46.8679525 7.627338399999999",46.8679525,7.627338399999999
3512,"Walkringen","Schweiz",908.0500000000002,"3512 Walkringen, Schweiz","46.946666 7.6124711",46.946666,7.6124711
3513,"Bigenthal","Schweiz",379.0,"3513 Bigenthal, Schweiz","46.9670482 7.624967",46.9670482,7.624967
3531,"Oberthal","Schweiz",1598.1999999999998,"3531 Oberthal, Schweiz","46.922051 7.688424299999999",46.922051,7.688424299999999
3532,"Mirchel","Schweiz",3074.65,"3532 Mirchel, Schweiz","46.8955 7.6473238",46.8955,7.6473238
3533,"Bowil","Schweiz",1270.9,"3533 Bowil, Schweiz","46.8917395 7.7038103",46.8917395,7.7038103
3534,"Signau","Schweiz",1674.6999999999998,"3534 Signau, Schweiz","46.9093348 7.732192400000001",46.9093348,7.732192400000001
3535,"Schüpbach","Schweiz",1659.6,"3535 Schüpbach, Schweiz","46.9237331 7.7399289",46.9237331,7.7399289
3536,"Aeschau","Schweiz",1659.1,"3536 Aeschau, Schweiz","46.90911 7.76195",46.90911,7.76195
3537,"Eggiwil","Schweiz",2080.8500000000004,"3537 Eggiwil, Schweiz","46.8603217 7.8073467",46.8603217,7.8073467
3538,"Röthenbach im Emmental","Schweiz",709.3,"3538 Röthenbach im Emmental, Schweiz","46.8598762 7.742323799999999",46.8598762,7.742323799999999
3543,"Emmenmatt","Schweiz",781.15,"3543 Emmenmatt, Schweiz","46.9481416 7.747785700000001",46.9481416,7.747785700000001
3550,"Langnau im Emmental","Schweiz",9441.2,"3550 Langnau im Emmental, Schweiz","46.9349318 7.7864583",46.9349318,7.7864583
3552,"Bärau","Schweiz",844.45,"3552 Bärau, Schweiz","46.9329751 7.811108600000001",46.9329751,7.811108600000001
3555,"Trubschachen","Schweiz",3214.5,"3555 Trubschachen, Schweiz","46.9161829 7.846382499999999",46.9161829,7.846382499999999
3556,"Trub","Schweiz",5848.199999999998,"3556 Trub, Schweiz","46.9720887 7.885568899999999",46.9720887,7.885568899999999
3557,"Fankhaus (Trub)","Schweiz",225.35,"3557 Fankhaus (Trub), Schweiz","46.97149 7.91971",46.97149,7.91971
3600,"Thun","Schweiz",14285.54999999999,"3600 Thun, Schweiz","46.7535189 7.622438",46.7535189,7.622438
3602,,,570.5,,,,
3603,"Thun","Schweiz",4679.35,"3603 Thun, Schweiz","46.7611246 7.599558699999999",46.7611246,7.599558699999999
3604,"Thun","Schweiz",82486.00000000006,"3604 Thun, Schweiz","46.7391866 7.6185958",46.7391866,7.6185958
3607,,,114.8,,,,
3608,"Thun","Schweiz",2319.6500000000005,"3608 Thun, Schweiz","46.7579868 7.6279881",46.7579868,7.6279881
3612,"Steffisburg","Schweiz",13020.500000000002,"3612 Steffisburg, Schweiz","46.7792265 7.6381387",46.7792265,7.6381387
3613,"Steffisburg","Schweiz",6229.799999999997,"3613 Steffisburg, Schweiz","46.7734044 7.6160391",46.7734044,7.6160391
3614,"Unterlangenegg","Schweiz",1962.3999999999996,"3614 Unterlangenegg, Schweiz","46.7952497 7.689451699999999",46.7952497,7.689451699999999
3615,"Heimenschwand","Schweiz",4377.3,"3615 Heimenschwand, Schweiz","46.82472250000001 7.685662600000001",46.82472250000001,7.685662600000001
3616,"Schwarzenegg","Schweiz",473.8,"3616 Schwarzenegg, Schweiz","46.7950937 7.7163955",46.7950937,7.7163955
3617,"Fahrni b. Thun","Schweiz",775.3,"3617 Fahrni b. Thun, Schweiz","46.79389 7.655600000000001",46.79389,7.655600000000001
3618,"Süderen","Schweiz",540.95,"3618 Süderen, Schweiz","46.81742440000001 7.7549956",46.81742440000001,7.7549956
3619,"Eriz","Schweiz",1261.75,"3619 Eriz, Schweiz","46.782231 7.8094744",46.782231,7.8094744
3622,"Homberg b. Thun","Schweiz",815.05,"3622 Homberg b. Thun, Schweiz","46.7731573 7.679427599999999",46.7731573,7.679427599999999
3623,"Teuffenthal b. Thun","Schweiz",127.6,"3623 Teuffenthal b. Thun, Schweiz","46.7756857 7.719312899999998",46.7756857,7.719312899999998
3624,"Schwendibach","Schweiz",1616.8500000000001,"3624 Schwendibach, Schweiz","46.7751149 7.6632737",46.7751149,7.6632737
3625,"Heiligenschwendi","Schweiz",2604.349999999999,"3625 Heiligenschwendi, Schweiz","46.75019409999999 7.6863827",46.75019409999999,7.6863827
3626,"Hünibach","Schweiz",5624.349999999999,"3626 Hünibach, Schweiz","46.7455552 7.6441678",46.7455552,7.6441678
3627,"Heimberg","Schweiz",3873.0000000000005,"3627 Heimberg, Schweiz","46.7936819 7.6038669",46.7936819,7.6038669
3628,"Kienersrüti","Schweiz",4173.900000000001,"3628 Kienersrüti, Schweiz","46.7972142 7.5613728",46.7972142,7.5613728
3629,"Oppligen","Schweiz",4505.900000000001,"3629 Oppligen, Schweiz","46.8213089 7.5991781",46.8213089,7.5991781
3631,"Höfen b. Thun","Schweiz",2550.25,"3631 Höfen b. Thun, Schweiz","46.7166232 7.560339499999999",46.7166232,7.560339499999999
3632,"Niederstocken","Schweiz",361.34999999999997,"3632 Niederstocken, Schweiz","46.7106272 7.572964499999999",46.7106272,7.572964499999999
3633,"Amsoldingen","Schweiz",407.6,"3633 Amsoldingen, Schweiz","46.7280309 7.58392",46.7280309,7.58392
3634,"Thierachern","Schweiz",3901.100000000002,"3634 Thierachern, Schweiz","46.7543877 7.5728572",46.7543877,7.5728572
3635,"Uebeschi","Schweiz",1536.5,"3635 Uebeschi, Schweiz","46.7389972 7.548272600000001",46.7389972,7.548272600000001
3636,"Längenbühl","Schweiz",8051.05,"3636 Längenbühl, Schweiz","46.75 7.533332999999999",46.75,7.533332999999999
3638,"Pohlern","Schweiz",2613.3500000000004,"3638 Pohlern, Schweiz","46.7233788 7.5406963",46.7233788,7.5406963
3645,"Gwatt (Thun)","Schweiz",8062.8,"3645 Gwatt (Thun), Schweiz","46.7579868 7.6279881",46.7579868,7.6279881
3646,"Einigen","Schweiz",991.15,"3646 Einigen, Schweiz","46.70923 7.645210000000001",46.70923,7.645210000000001
3647,"Reutigen","Schweiz",615.6999999999999,"3647 Reutigen, Schweiz","46.6940185 7.6035752",46.6940185,7.6035752
3652,"Hilterfingen","Schweiz",6688.3499999999985,"3652 Hilterfingen, Schweiz","46.7439605 7.647230599999999",46.7439605,7.647230599999999
3653,"Oberhofen am Thunersee","Schweiz",3412.8500000000004,"3653 Oberhofen am Thunersee, Schweiz","46.7353271 7.6761901",46.7353271,7.6761901
3654,"Gunten","Schweiz",618.3,"3654 Gunten, Schweiz","46.71331 7.702199999999999",46.71331,7.702199999999999
3655,"Sigriswil","Schweiz",5021.1,"3655 Sigriswil, Schweiz","46.7244695 7.728998199999999",46.7244695,7.728998199999999
3656,"Tschingel ob Gunten","Schweiz",1440.1000000000004,"3656 Tschingel ob Gunten, Schweiz","46.72938800000001 7.6921847",46.72938800000001,7.6921847
3657,"Schwanden (Sigriswil)","Schweiz",2139.7,"3657 Schwanden (Sigriswil), Schweiz","46.739 7.719799999999999",46.739,7.719799999999999
3658,"Merligen","Schweiz",1800.35,"3658 Merligen, Schweiz","46.69702600000001 7.738692",46.69702600000001,7.738692
3661,"Uetendorf","Schweiz",5385.3,"3661 Uetendorf, Schweiz","46.7735068 7.577952199999999",46.7735068,7.577952199999999
3662,"Seftigen","Schweiz",1200.15,"3662 Seftigen, Schweiz","46.7883209 7.5379375",46.7883209,7.5379375
3663,"Gurzelen","Schweiz",558.7,"3663 Gurzelen, Schweiz","46.7757953 7.5434028",46.7757953,7.5434028
3664,"Burgistein","Schweiz",2989.2999999999993,"3664 Burgistein, Schweiz","46.791124 7.500544000000001",46.791124,7.500544000000001
3665,"Wattenwil","Schweiz",12111.949999999997,"3665 Wattenwil, Schweiz","46.7641056 7.499330700000001",46.7641056,7.499330700000001
3671,"Herbligen","Schweiz",1114.0,"3671 Herbligen, Schweiz","46.8280355 7.6060916",46.8280355,7.6060916
3672,"Aeschlen b. Oberdiessbach","Schweiz",3040.1000000000004,"3672 Aeschlen b. Oberdiessbach, Schweiz","46.83697129999999 7.6418895",46.83697129999999,7.6418895
3673,"Linden","Schweiz",1424.1999999999998,"3673 Linden, Schweiz","46.84903689999999 7.6863534",46.84903689999999,7.6863534
3674,"Bleiken b. Oberdiessbach","Schweiz",327.95,"3674 Bleiken b. Oberdiessbach, Schweiz","46.81366999999999 7.640632900000001",46.81366999999999,7.640632900000001
3700,"Spiez","Schweiz",12684.049999999997,"3700 Spiez, Schweiz","46.6884826 7.6791524",46.6884826,7.6791524
3702,"Hondrich","Schweiz",341.55,"3702 Hondrich, Schweiz","46.67243089999999 7.680573499999999",46.67243089999999,7.680573499999999
3703,"Aeschiried","Schweiz",4513.600000000001,"3703 Aeschiried, Schweiz","46.64559999999999 7.724600000000001",46.64559999999999,7.724600000000001
3704,"Krattigen","Schweiz",8527.449999999995,"3704 Krattigen, Schweiz","46.6561235 7.7338674",46.6561235,7.7338674
